Date/Time (UT)	X (nT)	Y (nT)	Z (nT)	F (nT)

2018-10-27 04:28:00	22595.30	2270.40	42886.90	48528.22	
2018-10-27 04:29:00	22595.70	2270.20	42886.70	48528.22	
2018-10-27 04:30:00	22595.30	2270.60	42887.00	48528.32	
2018-10-27 04:31:00	22595.90	2270.60	42886.90	48528.51	
2018-10-27 04:32:00	22595.30	2270.80	42887.10	48528.42	
2018-10-27 04:33:00	22595.20	2270.80	42887.30	48528.55	
2018-10-27 04:34:00	22594.90	2270.90	42887.60	48528.68	
2018-10-27 04:35:00	22595.30	2271.20	42887.30	48528.61	
2018-10-27 04:36:00	22594.70	2271.30	42887.70	48528.70	
2018-10-27 04:37:00	22595.40	2271.50	42887.30	48528.68	
2018-10-27 04:38:00	22595.00	2271.70	42887.80	48528.94	
2018-10-27 04:39:00	22595.80	2271.60	42887.30	48528.97	
2018-10-27 04:40:00	22595.30	2271.60	42887.70	48528.99	
2018-10-27 04:41:00	22595.40	2271.70	42887.40	48528.77	
2018-10-27 04:42:00	22595.40	2272.00	42887.60	48528.96	
2018-10-27 04:43:00	22595.60	2272.30	42887.50	48528.98	
2018-10-27 04:44:00	22595.40	2272.40	42887.60	48529.09	
2018-10-27 04:45:00	22595.40	2272.20	42887.60	48529.07	
2018-10-27 04:46:00	22595.20	2272.60	42887.80	48529.07	
2018-10-27 04:47:00	22595.10	2272.20	42887.80	48529.01	
2018-10-27 04:48:00	22595.20	2272.60	42887.70	48528.99	
2018-10-27 04:49:00	22594.70	2272.20	42887.90	48528.91	
2018-10-27 04:50:00	22594.70	2272.40	42888.00	48529.01	
2018-10-27 04:51:00	22594.30	2272.20	42888.20	48528.99	
2018-10-27 04:52:00	22594.70	2272.80	42888.00	48529.03	
2018-10-27 04:53:00	22594.60	2272.40	42887.90	48528.98	
2018-10-27 04:54:00	22594.10	2272.50	42888.40	48529.19	
2018-10-27 04:55:00	22594.60	2272.70	42888.00	48529.08	
2018-10-27 04:56:00	22593.90	2272.60	42888.50	48529.09	
2018-10-27 04:57:00	22594.10	2273.00	42888.50	48529.20	
2018-10-27 04:58:00	22593.80	2273.00	42888.70	48529.34	
2018-10-27 04:59:00	22594.10	2273.30	42888.70	48529.49	
2018-10-27 05:00:00	22593.90	2273.30	42888.70	48529.30	
2018-10-27 05:01:00	22594.10	2273.80	42888.60	48529.33	
2018-10-27 05:02:00	22593.90	2273.20	42888.90	48529.57	
2018-10-27 05:03:00	22593.80	2274.20	42888.60	48529.31	
